,label,text
1086,0,"@Marvfess 1, Wandavision
2. What If
3. Moon Knight"
1087,1,"❗️ spoiler de moon knight 
-
-
-
-
-
-
-
-
LAYLAAAAAAAAAAAAAA 🗣🗣🗣🗣 https://t.co/mS3S60Zj0y"
1088,0,"Wandavision
Tfatws/Hawkeye
Moon Knight
What if

[HUGE GAP]

loki"
1089,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
1090,0,"So, with the advice of the dead, and a halo over my head, at last, “Honey, I'm home!”"
1091,0,"RT @LENNIEC0N: #MoonKnight 
~
~
~
OF COURSE THEY LEAVE HIM FOR THE CREDITS https://t.co/APrzZq5BPg"
1092,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1093,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1094,0,RT @thislilstangirl: i can’t stop thinking about them. the way marc/layla/steven is already one the best romantic ships in the mcu. gold st…
1095,0,"RT @TheDragonRed1: @laudicat Avatar/TOH
a Nickelodeon Reference in The Owl House. I LOVE IT. https://t.co/N3UcmyOYdv"
1096,0,"RT @Airdrop_Heists: 🔥🔥 A super event for Doctor Strange's fan community around the world will be released THIS MAY.
 
COMING SOON ⏱⏱

#DSTT…"
1097,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
1098,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
1099,0,"@MCUPerfectGifs 1. Moon Knight 
2. WandaVision 
3. Loki
4. What if?
5. Falcon and Winter Soldier 
6. Hawkeye 

All series are great btw"
1100,0,"@MCUPerfectGifs 1. WandaVision… Just amazing Visual 
2. Moon Knight… It had me confused, loved it. Needed Moon knig… https://t.co/1IOyhzEPh1"
1101,1,"RT @VicGt88: #MoonKnight finale spoilers
.
.
.

Humans of the MCU seeing a giant crocodile beat the shit out of a giant chicken skeleton ht…"
1102,0,RT @asadayaz: Hope you guys enjoy the epic finale #MoonKnight #DisneyPlus https://t.co/xRzePewj6V
1103,0,RT @disneyplus: The season finale of Marvel Studios’ #MoonKnight is now streaming on #DisneyPlus. https://t.co/Wkh69FcgRO
1104,0,"RT @hexxtechs: @MCUPerfectGifs 1. moon knight
2. loki
3. wandavision 
4. hawkeye
5. falcon and winter soldier 
6. what if"
1105,0,The guest cast in this episode! Family Guy: Patriot Games (S4.E20) https://t.co/QHrHlN3egI
1106,0,RT @NewRockstars: You’re gonna wanna stick around for the credits 😏 #MoonKnight
1107,0,RT @WanderMaximoff: not an ounce of embarrassment either 😭😭
1108,0,"WandaVision, MoonKnight, What If, Loki, TFATWS, Hawkeye."
1109,0,"RT @TheActMan_YT: Imagine if in 2005 Bungie patched the BxR and button combos out of Halo 2 for some god-forsaken reason.

That's essential…"
1110,0,"RT @STEVENWlTHAV: #MoonKnight

comic parallels; a thread.

     [episode 1]                  [episode 2] https://t.co/ptORI4njVh"
1111,0,RT @mgeekingout: watched #TheBadGuys and i have just one thing to say https://t.co/6itgy6yaSI
1112,0,I've just watched episode S04 | E05 of Ozark! #ozark  https://t.co/3HHYNzx8YH #tvtime https://t.co/xIGnITGMAw
1113,1,"RT @IukesguywaIker: #MoonKnight episode 6 spoilers
.
.
.
i believe in jake lockley supremacy https://t.co/L0iUb3JV9i"
1114,0,IT’S HAPPENING https://t.co/4NlNpwKvKI
1115,0,"moon knight
loki
wandavision
hawkeye
FAWS
what if"
1116,1,"RT @wandapilots: MOON KNIGHT EPISODE 6 SPOILERS
#MoonKnight
-
-
-
-
-
i love how steven and marc went from hating each other to finally liv…"
1117,1,"RT @imaditya048: #MoonKnight episode 6 spoilers

i believe in jake lockley supremacy #MoonKnightEp6 #MoonKnightEp5 #OscarIsaac https://t.co…"
1118,0,"RT @CxhCenter: Chloe Bailey’s latest Instagram Post 👸🏽

          “i can see your halo” https://t.co/x4yKprP6Ol"
1119,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
1120,0,"RT @McQueenRH: free halloween halo💟
like &amp; rt my pinned to enter 🎀 https://t.co/g8qMGpm6Su"
1121,0,Im Going To Make A Attempt To Watch Ozark Tonite .. Lol
1122,0,"Going in on the #MoonKnight finale now! Will report back with my thoughts on Season 1 as a whole, making sure to ke… https://t.co/eVs8b3NE1N"
1123,0,The Snells had a better plan than Doc Rivers. #Ozark
1124,0,@stobelis req yuk only 2k
1125,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
1126,0,Cranking up the series finale of Ozark and all I want is for Wendy to die a horrendous death.
1127,1,"RT @midnitecallum: #moonknight spoiler
.
.
.
.
.
.
Layla: Taweret are you there?
Taweret: LAYLAAaaaaaaaAaaaaAAAAAaaa
Layla: https://t.co/lS…"
1128,0,"RT @Poreyneel: You saved me

#MoonKnight https://t.co/f1i345tNlW"
1129,0,RT @NewRockstars: You’re gonna wanna stick around for the credits 😏 #MoonKnight
1130,1,Alv tremendo spoiler mrka https://t.co/pHRwQaeC6i
1131,0,"STREAM SCHEDULE INCOMING! STREAM SCHEDULE INCOMING! STREAM SCHEDULE INCOMING!

Aight here is my stream plan so far,… https://t.co/oehtCuzhDh"
1132,0,Wait Morbius is a marvel movie
1133,1,"RT @Preserum_Ezra: #MoonKnight spoilers finale
•
•
•
Layla ate and STOLE that moon knight finale and honestly ? Good for her https://t.co/8…"
1134,1,"RT @justinsranch: im BEGGING people please put spoiler warnings on ur tweets when s3 comes out, many people can't or don't have time to fin…"
1135,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
1136,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1137,0,@HipsterMoody @bingsty @Dogfacedog_DFD yeah cause we’ve seen Batman’s origin and we’ve never seen Moon Knight’s. di… https://t.co/38AcnWiEc0
1138,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
1139,0,@SaviorV7 @MCU_Direct You'd only be retreading WandaVision with her actually knowing this time. The end credit scen… https://t.co/QrVkDM6PCy
1140,1,"RT @marveloustwtt: #MOONKNIGHT SPOILERS:
-
-
-
-
-
JAKE LOCKLEY IS HERE SHT
https://t.co/Ig7C4YYJEB"
1141,0,@ayeyu3d And yet you carried us in Halo all night 🙏
1142,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
1143,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1144,1,"RT @_ropert_: #MoonKnight EPISODE 6 SPOILERS
.
.
.
.
.
.
.
.
.
.
This part almost had me dead💀 https://t.co/k7qNKfQ8he"
1145,1,@sprklychn “// moonknight spoilers”
1146,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
1147,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
1148,0,RT @michael_aaron38: Shout out to @AndrewJClaudio_ &amp; @OzOnMovies. I re-listened to their review of The Batman over at @FinalReviewPod today…
1149,0,Scarlet Scarab ! 😍😍😍
1150,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
1151,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1152,0,"Ankha has been updated with a bonus VRC avatar version! This includes both outfits and accessories, lots of combina… https://t.co/VnoicV88oA"
1153,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1154,1,@DiscussingFilm spoiler alert: it’s not
1155,0,RT @wilsontracey87: A young halo mid full body wag https://t.co/NA46XVwA9u
1156,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
1157,0,RT @Its__Spiderman: Tired Of explaining to people's that Tom Holland isn't part Sony's Spider-Man Universe People's should understand After…
1158,0,Friday is a day OFF #DoctorStrange
1159,0,"Just when you think you've seen everything, a new phase develops! Wow! #MoonKnight"
1160,1,"RT @meibil7: OMG??!!! Nos dieron spoiler?!

@BTS_twt #방탄소년단 #BTS #BTSARMY #BTS_PROOF https://t.co/tDcVIdRwyx"
1161,0,"🚨 EPISODE ALERT 🚨 

And what a doozy I have for y’all. Episode 11 will be coming this Saturday, with good reason.… https://t.co/FGPiBwnUJ5"
1162,0,"RT @nftworldsNFT: Please remember, if you're purchasing a Genesis Avatars Whitelist Pass - it gives you access to minting a Genesis Avatar…"
1163,1,"RT @IukesguywaIker: #MoonKnight episode 6 spoilers
.
.
.
i believe in jake lockley supremacy https://t.co/L0iUb3JV9i"
1164,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1165,0,RT @abunchofdoodles: FANART OF @batshaped'S COOL NEW HALO HEAD CHARACTER https://t.co/i67S6VGJly
1166,1,spoiler alert: bob saget dies in this movie called life
1167,0,@TheActMan_YT That's why I still only play Bungie Halo games. Infinite just feels so shallow and soulless. Marketin… https://t.co/Ewdwk45RTl
1168,0,How is #Ozark even better?
1169,0,"9% 1/30  lvl7 bounty host dead 5B80768B :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/CundnfE15U"
1170,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1171,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1172,0,"RT @HellblazzR: Batfleck's a beast bruh. This fight choreography was insane! 🔥🥵
#RestoreTheSnyderVerse"
1173,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
1174,1,"RT @RWerteb: #MoonKnight finale spoilers 
.
.
.
.
Khonshu be like: Marc wasn’t violent enough, let me introduce you to Jake Lockley https:/…"
1175,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
1176,0,"What If?
WandaVision
CaptainAmerica&amp;Soldier
Hawkeye
Loki
Moon Knight"
1177,0,RT @backendoc: deepfakes are gettin too accurate this is scaryyy
1178,1,"RT @lova_santika: #MoonKnight  spoiler
. 
. 
ladies and gentlemen, jake lockley https://t.co/8brujF4Dj3"
1179,1,"RT @leoisamortstan: #MoonKnight SPOILERS
_
_
_
_
_
_
_
_
_
_

""You...are the only real super power...I ever had."" STOP KILL ME NOW IM IN TE…"
1180,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
1181,0,"RT @143Cinema: #DoctorStrange  Aims for Massive $175 Million-Plus Opening Weekend, Thursday and the rest of the week every theater is sold…"
1182,0,"RT @screenrant: #DoctorStrange in the #MultiverseOfMadness is projected to have the highest opening weekend of 2022, beating out #TheBatman…"
1183,1,"Thanks for the spoiler. Watching S4,E11."
1184,0,I was so fuckin hyped when I saw jake for the post credit scene. Fucking love moonknight 🌙
1185,0,RT @ianbarr: Feel like I’ve looked at Denzel Washington’s IMDb hundreds of times yet I’m only learning of this movie now https://t.co/l9kZg…
1186,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
1187,0,"Nothing what you'd expect from a Marvel show but still a Marvel show at it's core. Truly one of a kind. Also, proba… https://t.co/biiMPYBhbx"
1188,0,If Gotham wants to stop me the Batman must turn himself in https://t.co/zLa6ziGbmG
1189,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1190,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
1191,0,thank you for this
1192,0,@ilookfuckncool wandavision in the correct spot iktr!
1193,1,"RT @murdockdilf: #moonknight spoilers
-
-
-
-
how it started                     how it ended https://t.co/ObffsPqNCP"
1194,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
1195,0,RT @nacaomarveI: Ammit e Arthur Harrow em #MoonKnight https://t.co/Ep3v96ac5X
1196,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1197,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1198,0,"RT @uchalamet: #MoonKnight 
steven and marc thinking that they are finally free 

Jake lockley : https://t.co/qU5VFpl73s"
1199,0,RT @MarvelStudios: It’s chaos magic! 💥✨ Elizabeth Olsen has just arrived on the red carpet! #DoctorStrange https://t.co/fb2VZKHmZq
1200,0,#MayThe4thBeWithYou because we are going live! Bringing a new hope to #Fortnite https://t.co/APD0HoojHD #ZeroBuild #MoonKnight
1201,0,RT @finnreyswift: the category is badass crime-fighting superhero couples in the MCU #MoonKnight https://t.co/DmUvqbM2jc
1202,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1203,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1204,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
1205,0,Julia Garner was brilliant these last few episodes. Just brilliant. #Ozark
1206,1,"RT @leoisamortstan: #MoonKnight SPOILERS
-
-
-
-
-
-
-
-
-
-
Looking alot like this rn https://t.co/1PE8J5VZon"
1207,0,I don't remember a single thing from Man of Steel
1208,0,Teddy from Snowfall. I fast forward all his scenes.
1209,0,I'm not going to pretend I have any idea what is happening in Moonknight but I'm still enjoying it.
1210,0,RT @ianbarr: Feel like I’ve looked at Denzel Washington’s IMDb hundreds of times yet I’m only learning of this movie now https://t.co/l9kZg…
1211,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1212,0,Loki &gt; What If &gt; Moon Knight &gt; Hawkeye &gt;&gt; WandaVision &gt; FATWS
1213,0,Yet The Batman's the one getting a sequel
1214,0,"@MCUPerfectGifs Moon knight 
Hawkeye
Wandavision
TF&amp;TWS
Loki
What if?..."
1215,0,"RT @JilldarB: Tears wiping scene and when #DoctorStrange said “I’m protecting your reality, douch*bag.” to Ironman. Brilliant improvisation…"
1216,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1217,0,"RT @yelbellova: Y'all better acknowledge may calamawy's acting when she shifted between Tawaret and layla like you did with oscar Isaac. 
#…"
1218,1,"RT @Preserum_Ezra: #MoonKnight spoilers finale
•
•
•
Layla ate and STOLE that moon knight finale and honestly ? Good for her https://t.co/8…"
1219,0,@IgorPyragon is it a bad thing that i see the halo magnum when i see this hair dryer https://t.co/JqNRD9uS8f
1220,1,"RT @Preserum_Ezra: #MoonKnight spoilers finale
•
•
•
Layla ate and STOLE that moon knight finale and honestly ? Good for her https://t.co/8…"
1221,0,is mrs. moonknight a character from the comics?
1222,0,RT @thislilstangirl: i can’t stop thinking about them. the way marc/layla/steven is already one the best romantic ships in the mcu. gold st…
1223,1,"RT @gumballscreens: Season 3, Episode 34 - The Spoiler https://t.co/dG6OiOnj9z"
1224,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1225,0,"@ThePatmanGaming Reaching pretty hard for this comparison. Also, don't insult the Crash bandicoot franchise, by con… https://t.co/CDUXroqSWV"
1226,0,"@MCUPerfectGifs Loki, Hawkeye, wandavision, FATWS, moon knight, what if. The only reason MK is so low is because I… https://t.co/isRA4OAlpv"
1227,0,"RT @FirstPersonPod: 🚨 EPISODE ALERT 🚨 

And what a doozy I have for y’all. Episode 11 will be coming this Saturday, with good reason. 

📺 #…"
1228,0,@Tater_Lucas @moonknight Looks like there is gonna be a season 2 and I’m all for it
1229,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1230,0,spongebob
1231,0,"RT @cloudyyamilee: winter halo 2021 giveaway!

• follow me + @evmiox 
• like + retweet https://t.co/l4q2G9mZiO"
1232,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
1233,0,"3B1CBDF3 :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/71sy6gMiXr"
1234,0,"Wandavision, Loki… and everything else."
1235,0,@_TideDrums_ @Halo Yeah I tested that after posting this. Works fine if I watch the rest of the match.
1236,0,"RT @iamalyxander: After watching Amber Heard testify, I have to agree with the 3 +million people who signed a petition for her to be remove…"
1237,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1238,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1239,0,RT @dizdoodz: Bruce Waney 💛☺️ Batman is a personal fav of mine and I wanted to highlight what makes him so great! https://t.co/8wtXfdJneN
1240,0,@EmEmeraldcave Avatar the only one i actually haven't seen so I'd prob choose that but since i rlly cant judge and… https://t.co/bAaSbIj2uX
1241,1,"RT @hannibalz: #MoonKnight spoiler //

i'll never get this man within my grasp but by god i WILL objectify him https://t.co/Kkv1exMfhW"
1242,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1243,0,"RT @latersgctors: #MoonKnight 
.
.
.
.
.
.
.

ammit tried but there's only one true 🐊 baddie and it's my girl Cuca https://t.co/RXAa7thP0L"
1244,0,@darlin @DEvanAltman This was like Disney’s Batman.
1245,0,RT @QualitylifePod1: @Mr_jayhill Nigga gotta be Batman mane: https://t.co/692c6Tkw1C
1246,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
1247,0,RT @BingeWatchThis_: The #MoonKnight finale blew us away! (Via: @SuperComicVerse) https://t.co/KmBuP5cgUT
1248,0,I ain’t watch ozark in a min
1249,0,"istg I love marvel, #MoonKnight is hands down the best mcu show 😤😤"
1250,1,MOON KNIGHT Directors Reveal How SPOILER Was There All Along https://t.co/ExcSaRMPqB https://t.co/tEsLNdyi3y
1251,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1252,0,RT @seraphilms: *inhales*  FLOAT LIKE A BUTTERFLY STING LIKE A BEE MY NAME IS STEVEN WITH A V #MoonKnight https://t.co/qWVTBiVGwB
1253,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
